,0,1,2,3,4
10286,0,1,1,1.0,0.0
10287,1,1,1,0.0,1.0
10288,0,1,1,0.0,1.0
10289,1,1,1,0.0,0.0
10290,1,1,1,0.0,0.0
10291,1,1,1,1.0,0.0
10292,0,1,1,0.0,0.0
10293,0,1,1,1.0,1.0
10294,0,1,1,0.0,0.0
10295,1,1,1,1.0,0.0
10296,1,1,1,1.0,1.0
10297,0,1,1,1.0,0.0
10298,1,1,1,1.0,0.0
10299,1,1,1,0.0,0.0
10300,0,1,1,1.0,0.0
10301,1,0,1,1.0,0.0
10302,0,1,1,0.0,0.0
10303,0,1,1,0.0,0.0
10304,0,1,1,1.0,0.0
10305,0,1,1,0.0,0.0
10306,0,1,1,0.0,0.0
10307,1,1,1,1.0,0.0
10308,0,1,1,0.0,0.0
10309,0,1,1,0.0,0.0
10310,0,1,1,1.0,0.0
10311,0,1,1,0.0,0.0
10312,0,1,1,0.0,1.0
10313,0,1,1,0.0,0.0
10314,0,1,1,0.0,0.0
10315,0,1,1,1.0,0.0
10316,0,1,1,0.0,1.0
10317,0,1,1,1.0,0.0
10318,0,0,1,0.0,0.0
10319,1,1,1,0.0,1.0
10320,0,1,1,0.0,0.0
10321,0,1,1,1.0,1.0
10322,0,1,1,0.0,1.0
10323,0,1,1,0.0,0.0
10324,0,1,1,1.0,0.0
10325,0,1,1,0.0,0.0
10326,0,1,1,0.0,1.0
10327,0,1,1,0.0,1.0
10328,1,1,1,0.0,0.0
10329,0,1,1,0.0,1.0
10330,0,1,1,0.0,0.0
10331,0,1,1,1.0,1.0
10332,0,1,1,0.0,0.0
10333,0,1,1,0.0,0.0
10334,0,1,1,0.0,0.0
10335,1,1,1,0.0,1.0
10336,0,1,1,1.0,1.0
10337,0,1,1,0.0,1.0
10338,0,1,1,1.0,1.0
10339,0,1,1,1.0,1.0
10340,1,1,0,0.0,0.0
10341,0,1,1,0.0,1.0
10342,0,1,1,0.0,1.0
10343,0,1,1,1.0,0.0
10344,1,1,1,1.0,1.0
10345,1,1,1,0.0,1.0
10346,0,1,1,1.0,0.0
10347,1,1,1,0.0,1.0
10348,0,1,1,0.0,1.0
10349,1,1,1,0.0,1.0
10350,1,0,1,0.0,0.0
10351,0,0,1,0.0,0.0
10352,0,0,1,0.0,1.0
10353,0,0,1,1.0,0.0
10354,0,0,1,0.0,1.0
10355,0,0,1,1.0,0.0
10356,0,0,1,0.0,1.0
10357,0,0,1,0.0,0.0
10358,0,0,1,1.0,0.0
10359,0,1,1,0.0,0.0
10360,0,0,1,0.0,1.0
10361,0,1,1,0.0,1.0
10362,1,0,1,0.0,1.0
10363,1,0,1,0.0,1.0
10364,0,0,1,1.0,0.0
10365,1,1,1,0.0,0.0
10366,1,1,1,0.0,1.0
10367,1,1,1,1.0,1.0
10368,0,0,1,1.0,0.0
10369,0,0,1,1.0,1.0
10370,1,0,1,1.0,1.0
10371,1,1,1,0.0,1.0
10372,1,0,1,0.0,1.0
10373,0,0,0,1.0,1.0
10374,1,0,1,1.0,1.0
10375,1,0,1,0.0,1.0
10376,1,1,1,0.0,0.0
10377,0,0,1,0.0,1.0
10378,1,0,1,0.0,0.0
10379,1,0,1,1.0,0.0
10380,1,1,1,1.0,1.0
10381,1,1,1,0.0,0.0
10382,1,1,1,1.0,0.0
10383,0,0,1,0.0,0.0
10384,0,0,1,1.0,1.0
10385,1,0,1,1.0,1.0
10386,1,0,1,1.0,1.0
10387,0,1,1,0.0,1.0
10388,0,0,1,0.0,1.0
10389,1,0,1,0.0,1.0
10390,1,0,1,1.0,1.0
10391,1,1,1,1.0,1.0
10392,1,0,1,1.0,1.0
10393,1,1,1,1.0,0.0
10394,1,1,1,0.0,0.0
10395,1,0,1,1.0,1.0
10396,1,1,1,0.0,1.0
10397,0,0,1,1.0,1.0
10398,1,1,1,1.0,0.0
10399,1,0,1,0.0,1.0
10400,1,1,1,0.0,1.0
10401,1,1,1,1.0,1.0
10402,0,1,1,1.0,0.0
10403,1,0,1,1.0,1.0
10404,1,0,1,1.0,1.0
10405,1,0,1,1.0,1.0
10406,1,0,1,1.0,0.0
10407,1,1,1,1.0,1.0
10408,1,0,1,1.0,1.0
10409,1,1,1,1.0,1.0
10410,0,0,1,1.0,1.0
10411,1,0,1,0.0,1.0
10412,1,1,1,1.0,1.0
10413,1,0,1,1.0,1.0
10414,0,1,1,1.0,1.0
10415,1,0,1,1.0,1.0
10416,1,1,1,1.0,1.0
10417,1,1,1,0.0,1.0
10418,1,0,1,1.0,0.0
10419,1,0,1,1.0,1.0
10420,1,1,1,1.0,1.0
10421,1,0,1,1.0,1.0
10422,0,0,0,1.0,1.0
10423,0,1,0,1.0,0.0
10424,1,1,0,1.0,1.0
10425,1,0,0,1.0,0.0
10426,0,0,0,1.0,0.0
10427,1,0,0,1.0,1.0
10428,1,0,0,1.0,1.0
10429,1,0,0,1.0,1.0
10430,1,1,1,0.0,1.0
10431,1,0,0,1.0,1.0
10432,1,0,0,1.0,1.0
10433,1,1,0,1.0,1.0
10434,1,1,0,1.0,1.0
10435,1,1,0,1.0,1.0
10436,1,0,0,1.0,1.0
10437,1,0,0,1.0,0.0
10438,1,1,0,1.0,1.0
10439,1,1,1,1.0,1.0
10440,1,1,0,1.0,1.0
10441,1,1,0,1.0,1.0
10442,0,1,0,1.0,1.0
10443,0,1,0,0.0,1.0
10444,0,1,1,1.0,1.0
10445,0,0,0,0.0,1.0
10446,1,1,1,1.0,1.0
10447,1,0,0,1.0,1.0
10448,0,0,1,1.0,1.0
10449,1,1,0,1.0,1.0
10450,1,1,0,1.0,1.0
10451,1,0,1,1.0,1.0
10452,1,1,1,1.0,1.0
10453,1,0,0,1.0,1.0
10454,1,1,0,1.0,1.0
10455,1,1,0,1.0,1.0
10456,1,1,0,1.0,1.0
10457,1,0,0,1.0,1.0
10458,1,0,0,1.0,1.0
10459,1,1,0,1.0,1.0
10460,1,0,0,1.0,1.0
10461,1,0,0,1.0,1.0
10462,1,0,1,1.0,1.0
10463,1,0,1,1.0,1.0
10464,1,0,0,1.0,1.0
10465,1,0,0,1.0,1.0
10466,1,0,1,1.0,1.0
10467,1,0,1,1.0,1.0
10468,1,0,0,1.0,1.0
10469,1,0,1,1.0,1.0
10470,1,0,0,1.0,1.0
10471,1,0,0,1.0,1.0
10472,1,0,1,1.0,1.0
10473,1,0,1,1.0,1.0
10474,1,0,1,1.0,1.0
10475,1,0,1,1.0,1.0
10476,1,0,1,1.0,1.0
10477,1,0,0,1.0,1.0
10478,1,0,0,1.0,1.0
10479,1,0,0,1.0,1.0
10480,1,0,1,1.0,1.0
10481,1,0,1,1.0,1.0
10482,1,0,1,1.0,1.0
10483,1,0,1,1.0,1.0
10484,1,0,1,1.0,1.0
10485,1,0,1,1.0,1.0
10486,1,0,0,1.0,1.0
10487,1,0,0,1.0,1.0
10488,1,0,1,1.0,1.0
10489,1,0,1,1.0,1.0
10490,1,0,1,1.0,1.0
10491,1,0,0,1.0,1.0
10492,1,0,1,1.0,1.0
10493,1,0,1,1.0,1.0
10494,1,0,1,1.0,1.0
10495,1,0,1,1.0,1.0
10496,1,0,1,1.0,1.0
10497,1,0,1,1.0,1.0
10498,1,0,0,1.0,1.0
10499,1,0,0,1.0,1.0
10500,1,0,1,1.0,1.0
10501,1,0,0,1.0,1.0
10502,1,0,0,1.0,1.0
10503,1,0,0,1.0,1.0
10504,1,0,1,1.0,1.0
10505,1,0,0,1.0,1.0
10506,1,0,0,1.0,1.0
10507,1,0,0,1.0,1.0
10508,1,0,0,1.0,1.0
10509,1,0,1,1.0,1.0
10510,1,0,1,1.0,1.0
10511,1,0,1,1.0,1.0
10512,1,0,0,1.0,1.0
10513,1,0,1,1.0,1.0
10514,1,0,1,1.0,1.0
10515,1,0,1,1.0,1.0
10516,0,0,1,1.0,1.0
10517,1,0,0,1.0,1.0
10518,1,0,0,1.0,1.0
10519,1,0,0,1.0,1.0
10520,1,0,0,1.0,1.0
10521,1,0,1,1.0,1.0
10522,1,0,1,1.0,1.0
10523,1,0,0,1.0,1.0
10524,1,0,0,1.0,1.0
10525,1,0,0,1.0,1.0
10526,1,0,1,1.0,1.0
10527,1,0,1,1.0,1.0
10528,1,0,1,1.0,1.0
10529,1,0,1,1.0,1.0
10530,1,0,1,1.0,1.0
10531,1,0,1,1.0,1.0
10532,1,0,1,1.0,1.0
10533,1,0,1,1.0,1.0
10534,1,0,0,1.0,1.0
10535,1,0,0,1.0,1.0
10536,1,0,1,1.0,1.0
10537,1,1,1,1.0,1.0
10538,1,0,1,1.0,1.0
10539,1,0,0,1.0,1.0
10540,1,0,0,1.0,1.0
10541,1,0,1,1.0,1.0
10542,1,0,0,1.0,1.0
10543,1,0,0,1.0,1.0
10544,1,0,0,1.0,1.0
10545,1,0,1,1.0,1.0
10546,1,0,0,1.0,1.0
10547,1,0,0,1.0,1.0
10548,1,0,0,1.0,1.0
10549,1,0,0,1.0,1.0
10550,1,1,0,1.0,1.0
10551,1,1,0,1.0,1.0
10552,1,0,0,1.0,1.0
10553,1,0,0,1.0,1.0
10554,1,0,1,1.0,1.0
10555,1,1,0,1.0,1.0
10556,1,0,0,1.0,1.0
10557,1,1,0,1.0,1.0
10558,1,0,0,1.0,1.0
10559,1,1,0,1.0,1.0
10560,1,1,0,1.0,1.0
10561,1,0,0,1.0,1.0
10562,1,1,0,1.0,1.0
10563,1,0,0,1.0,1.0
10564,1,0,0,1.0,1.0
10565,1,0,0,1.0,1.0
10566,0,1,0,1.0,1.0
10567,1,1,0,1.0,1.0
10568,1,0,0,1.0,1.0
10569,1,1,0,1.0,1.0
10570,1,0,0,1.0,1.0
10571,1,0,0,1.0,1.0
10572,1,0,0,1.0,0.0
10573,1,1,0,1.0,0.0
10574,1,1,0,1.0,0.0
10575,1,0,0,1.0,0.0
10576,1,0,0,1.0,0.0
10577,1,0,0,1.0,1.0
10578,1,0,0,1.0,0.0
10579,1,1,0,1.0,0.0
10580,1,0,0,1.0,1.0
10581,1,1,0,1.0,0.0
10582,1,0,0,0.0,1.0
10583,1,1,0,1.0,0.0
10584,1,0,0,1.0,1.0
10585,1,0,0,1.0,0.0
10586,1,0,0,1.0,1.0
10587,1,0,0,1.0,0.0
10588,1,0,0,1.0,1.0
10589,1,0,0,1.0,0.0
10590,1,0,0,1.0,0.0
10591,1,1,0,1.0,0.0
10592,1,0,0,1.0,1.0
10593,1,0,0,1.0,0.0
10594,1,1,0,1.0,0.0
10595,1,0,0,1.0,1.0
10596,1,0,0,1.0,0.0
10597,1,1,0,1.0,1.0
10598,1,1,0,1.0,1.0
10599,1,0,0,1.0,0.0
10600,1,1,0,1.0,1.0
10601,1,0,0,1.0,1.0
10602,1,0,0,1.0,1.0
10603,1,1,0,1.0,1.0
10604,1,1,0,1.0,0.0
10605,1,1,0,1.0,1.0
10606,0,0,0,1.0,0.0
10607,1,0,0,1.0,0.0
10608,0,1,0,1.0,0.0
10609,0,1,0,1.0,1.0
10610,1,1,0,1.0,0.0
10611,0,0,0,1.0,1.0
10612,0,1,0,1.0,0.0
10613,1,1,0,1.0,1.0
10614,1,1,0,1.0,1.0
10615,1,0,0,1.0,0.0
10616,1,1,0,1.0,1.0
10617,0,0,0,1.0,0.0
10618,1,1,0,1.0,0.0
10619,0,1,0,1.0,0.0
10620,0,1,0,1.0,0.0
10621,0,1,0,1.0,0.0
10622,1,0,0,1.0,0.0
10623,0,1,0,1.0,1.0
10624,1,0,0,1.0,1.0
10625,0,1,0,1.0,1.0
10626,1,1,0,1.0,0.0
10627,0,0,0,1.0,0.0
10628,0,1,0,1.0,1.0
10629,1,0,0,1.0,0.0
10630,0,0,0,1.0,0.0
10631,1,1,0,0.0,0.0
10632,1,0,0,0.0,1.0
10633,1,0,0,1.0,1.0
10634,0,1,0,0.0,0.0
10635,0,0,0,0.0,0.0
10636,1,0,0,1.0,0.0
10637,0,0,0,0.0,1.0
10638,1,0,0,1.0,0.0
10639,1,0,0,0.0,0.0
10640,0,1,0,1.0,1.0
10641,0,0,1,1.0,0.0
10642,0,0,0,0.0,1.0
10643,1,0,0,1.0,1.0
10644,0,0,1,1.0,1.0
10645,0,0,0,1.0,1.0
10646,0,1,0,0.0,1.0
10647,1,1,0,1.0,1.0
10648,0,1,0,0.0,0.0
10649,0,0,0,0.0,1.0
10650,1,1,1,0.0,0.0
10651,1,0,0,1.0,1.0
10652,0,1,0,0.0,0.0
10653,0,0,0,1.0,0.0
10654,0,0,0,0.0,1.0
10655,0,1,0,1.0,0.0
10656,1,0,0,0.0,0.0
10657,0,1,1,1.0,1.0
10658,0,0,0,1.0,1.0
10659,1,0,0,1.0,1.0
10660,1,0,0,1.0,1.0
10661,0,0,1,0.0,0.0
10662,1,0,1,0.0,1.0
10663,0,1,0,1.0,1.0
10664,0,0,0,0.0,0.0
10665,1,0,1,1.0,0.0
10666,0,0,0,1.0,1.0
10667,0,1,0,1.0,1.0
10668,0,0,0,1.0,0.0
10669,1,0,0,1.0,1.0
10670,0,0,0,0.0,0.0
10671,0,0,1,0.0,1.0
10672,1,0,1,0.0,0.0
10673,1,1,0,0.0,1.0
10674,0,0,1,1.0,1.0
10675,1,0,0,0.0,1.0
10676,0,0,0,0.0,0.0
10677,1,0,1,0.0,1.0
10678,0,0,1,0.0,1.0
10679,0,0,0,0.0,0.0
10680,0,1,0,1.0,1.0
10681,0,1,0,0.0,0.0
10682,0,1,0,1.0,0.0
10683,0,0,0,1.0,0.0
10684,1,0,1,0.0,0.0
10685,0,0,0,0.0,0.0
10686,1,1,0,0.0,0.0
10687,0,0,1,0.0,1.0
10688,0,0,0,0.0,0.0
10689,1,0,1,0.0,0.0
10690,1,1,1,1.0,1.0
10691,1,1,0,0.0,0.0
10692,1,0,0,1.0,1.0
10693,0,1,1,0.0,1.0
10694,1,1,0,0.0,0.0
10695,0,0,0,0.0,0.0
10696,1,1,0,0.0,1.0
10697,0,1,0,1.0,0.0
10698,1,1,1,1.0,0.0
10699,1,1,0,1.0,0.0
10700,1,0,1,0.0,0.0
10701,1,1,1,1.0,0.0
10702,1,0,0,1.0,0.0
10703,0,0,0,1.0,0.0
10704,1,0,1,0.0,0.0
10705,1,1,1,1.0,0.0
10706,0,0,0,1.0,0.0
10707,1,0,0,1.0,0.0
10708,1,1,0,1.0,0.0
10709,1,0,0,0.0,0.0
10710,1,0,0,0.0,0.0
10711,1,0,0,0.0,0.0
10712,1,1,0,0.0,0.0
10713,1,0,1,1.0,0.0
10714,0,1,1,1.0,0.0
10715,0,0,0,0.0,0.0
10716,1,0,0,0.0,0.0
10717,0,1,0,1.0,0.0
10718,0,0,0,0.0,0.0
10719,0,0,1,1.0,0.0
10720,0,0,0,0.0,0.0
10721,0,0,0,1.0,0.0
10722,0,1,0,0.0,0.0
10723,0,1,0,1.0,0.0
10724,0,0,1,1.0,0.0
10725,0,0,0,0.0,0.0
10726,0,1,0,1.0,0.0
10727,0,0,1,0.0,0.0
10728,0,0,0,1.0,0.0
10729,0,1,0,1.0,0.0
10730,0,0,0,1.0,0.0
10731,0,0,0,0.0,0.0
10732,0,1,0,0.0,0.0
10733,0,0,1,1.0,0.0
10734,0,0,0,1.0,0.0
10735,0,0,1,0.0,0.0
10736,0,0,0,0.0,0.0
10737,0,1,1,0.0,0.0
10738,0,1,1,1.0,0.0
10739,0,0,0,0.0,0.0
10740,0,0,0,0.0,0.0
10741,0,1,1,0.0,0.0
10742,0,0,0,1.0,0.0
10743,0,1,1,0.0,0.0
10744,0,1,0,0.0,0.0
10745,0,0,0,0.0,0.0
10746,0,0,0,0.0,0.0
10747,0,0,0,1.0,0.0
10748,0,0,0,1.0,0.0
10749,0,0,1,1.0,0.0
10750,0,0,0,0.0,0.0
10751,0,0,0,0.0,0.0
10752,0,1,1,0.0,0.0
10753,0,1,1,0.0,0.0
10754,0,0,0,0.0,0.0
10755,0,0,0,1.0,0.0
10756,0,1,0,0.0,0.0
10757,0,1,0,0.0,0.0
10758,0,0,0,0.0,0.0
10759,0,1,0,0.0,0.0
10760,0,1,1,0.0,0.0
10761,0,1,1,0.0,0.0
10762,0,0,0,0.0,0.0
10763,0,0,1,0.0,0.0
10764,0,0,1,0.0,0.0
10765,0,0,1,0.0,0.0
10766,0,0,1,0.0,0.0
10767,0,0,0,0.0,0.0
10768,0,0,0,0.0,0.0
10769,0,1,0,0.0,0.0
10770,0,1,0,0.0,0.0
10771,0,1,0,0.0,0.0
10772,1,1,0,0.0,0.0
10773,0,1,0,0.0,1.0
10774,0,1,0,0.0,0.0
10775,0,1,1,0.0,0.0
10776,0,1,1,0.0,0.0
10777,0,1,0,0.0,0.0
10778,0,1,0,0.0,0.0
10779,0,1,1,0.0,0.0
10780,0,0,0,0.0,0.0
10781,0,1,0,0.0,0.0
10782,0,1,0,0.0,0.0
10783,0,1,1,1.0,0.0
10784,0,1,1,0.0,0.0
10785,0,1,0,0.0,1.0
10786,1,1,0,0.0,0.0
10787,0,1,1,0.0,0.0
10788,0,1,0,1.0,0.0
10789,0,1,0,0.0,1.0
10790,0,1,1,0.0,0.0
10791,1,1,0,0.0,0.0
10792,0,1,1,0.0,0.0
10793,1,1,0,0.0,0.0
10794,1,1,0,0.0,0.0
10795,0,1,0,0.0,1.0
10796,0,1,0,0.0,0.0
10797,0,1,0,0.0,1.0
10798,0,0,1,0.0,1.0
10799,0,1,0,0.0,0.0
10800,0,1,0,0.0,0.0
10801,0,1,0,0.0,0.0
10802,0,1,1,0.0,0.0
10803,0,0,1,0.0,0.0
10804,0,1,0,0.0,0.0
10805,0,1,0,0.0,0.0
10806,0,1,0,0.0,1.0
10807,0,1,0,0.0,1.0
10808,0,1,0,0.0,0.0
10809,1,1,0,0.0,0.0
10810,1,1,0,0.0,0.0
10811,0,1,1,0.0,1.0
10812,0,1,0,0.0,1.0
10813,0,1,1,0.0,0.0
10814,1,0,1,0.0,0.0
10815,0,1,0,0.0,1.0
10816,0,1,0,0.0,0.0
10817,0,1,1,0.0,1.0
10818,1,0,1,0.0,0.0
10819,1,1,0,0.0,1.0
10820,0,1,0,0.0,1.0
10821,0,1,1,0.0,1.0
10822,0,1,1,0.0,0.0
10823,0,1,0,0.0,1.0
10824,0,1,1,0.0,1.0
10825,0,1,1,0.0,0.0
10826,0,0,0,0.0,0.0
10827,1,1,1,0.0,1.0
10828,0,1,1,0.0,0.0
10829,0,1,0,0.0,1.0
10830,1,1,1,0.0,0.0
10831,0,1,0,0.0,0.0
10832,0,1,1,0.0,0.0
10833,1,1,1,0.0,1.0
10834,0,1,0,0.0,0.0
10835,1,1,0,0.0,0.0
10836,0,1,0,0.0,0.0
10837,1,1,1,0.0,1.0
10838,0,1,0,0.0,1.0
10839,1,1,0,0.0,0.0
10840,0,1,1,0.0,0.0
10841,1,1,1,0.0,0.0
10842,1,1,1,0.0,1.0
10843,0,1,0,0.0,1.0
10844,1,1,0,1.0,0.0
10845,0,1,0,0.0,1.0
10846,0,1,1,0.0,0.0
10847,0,1,0,0.0,0.0
10848,0,1,0,0.0,0.0
10849,0,1,0,0.0,0.0
10850,1,1,0,0.0,1.0
10851,0,1,1,0.0,0.0
10852,0,1,0,0.0,0.0
10853,1,1,0,0.0,0.0
10854,0,1,0,0.0,0.0
10855,0,1,0,0.0,1.0
10856,1,1,1,0.0,0.0
10857,0,1,0,0.0,0.0
10858,1,1,0,0.0,1.0
10859,0,0,0,1.0,1.0
10860,0,1,1,0.0,0.0
10861,1,1,0,0.0,0.0
10862,1,1,0,1.0,0.0
10863,0,1,0,1.0,0.0
10864,1,1,0,0.0,0.0
10865,0,1,0,1.0,0.0
10866,0,1,0,1.0,0.0
10867,0,1,1,0.0,1.0
10868,0,0,1,1.0,1.0
10869,1,1,1,0.0,0.0
10870,1,0,1,1.0,0.0
10871,1,0,1,0.0,0.0
10872,1,1,1,1.0,1.0
10873,1,1,1,0.0,1.0
10874,0,1,1,0.0,1.0
10875,0,1,1,0.0,0.0
10876,1,1,1,1.0,0.0
10877,0,1,1,1.0,0.0
10878,0,1,0,0.0,0.0
10879,0,1,1,0.0,0.0
10880,0,1,0,0.0,1.0
10881,1,1,1,0.0,0.0
10882,0,1,1,0.0,0.0
10883,0,1,1,0.0,1.0
10884,0,1,1,0.0,0.0
10885,0,1,1,1.0,0.0
10886,1,1,1,1.0,0.0
10887,1,1,1,0.0,0.0
10888,1,1,1,0.0,1.0
10889,1,1,1,0.0,0.0
10890,0,1,1,1.0,1.0
10891,0,1,1,0.0,0.0
10892,0,1,0,1.0,0.0
10893,1,1,1,1.0,0.0
10894,1,1,1,1.0,0.0
10895,1,1,1,1.0,0.0
10896,0,1,1,1.0,0.0
10897,0,1,1,0.0,0.0
10898,0,0,1,1.0,0.0
10899,1,1,1,1.0,0.0
10900,0,1,1,0.0,1.0
10901,0,1,1,0.0,0.0
10902,0,1,1,0.0,0.0
10903,0,1,1,1.0,0.0
10904,0,1,1,0.0,1.0
10905,0,1,1,1.0,0.0
10906,1,1,1,1.0,1.0
10907,1,1,1,1.0,0.0
10908,0,1,1,0.0,1.0
10909,1,1,1,1.0,0.0
10910,1,1,1,1.0,0.0
10911,0,1,0,1.0,1.0
10912,0,1,1,0.0,1.0
10913,0,1,0,1.0,1.0
10914,0,1,1,0.0,0.0
10915,0,1,1,0.0,0.0
10916,0,1,1,0.0,0.0
10917,0,1,1,1.0,1.0
10918,1,1,1,0.0,0.0
10919,0,1,1,0.0,0.0
10920,0,1,1,0.0,0.0
10921,0,1,1,0.0,1.0
10922,0,1,1,1.0,0.0
10923,1,1,1,0.0,1.0
10924,0,0,1,1.0,1.0
10925,0,0,1,1.0,0.0
10926,0,0,1,1.0,0.0
10927,1,0,0,0.0,0.0
10928,0,0,1,0.0,0.0
10929,1,0,1,0.0,1.0
10930,0,0,1,1.0,1.0
10931,0,0,1,1.0,0.0
10932,1,0,1,0.0,1.0
10933,0,0,0,1.0,0.0
10934,0,0,1,1.0,0.0
10935,0,1,1,1.0,0.0
10936,1,0,1,0.0,0.0
10937,1,0,1,0.0,0.0
10938,1,0,0,0.0,1.0
10939,1,0,1,0.0,1.0
10940,0,1,1,0.0,1.0
10941,0,0,1,0.0,1.0
10942,0,0,0,0.0,1.0
10943,0,0,1,0.0,1.0
10944,0,0,1,0.0,0.0
10945,1,0,1,1.0,0.0
10946,1,0,1,0.0,0.0
10947,0,0,1,0.0,0.0
10948,1,1,1,1.0,0.0
10949,0,0,1,0.0,0.0
10950,1,0,0,1.0,0.0
10951,0,0,1,0.0,1.0
10952,0,0,1,1.0,0.0
10953,0,0,1,1.0,0.0
10954,0,0,1,1.0,1.0
10955,0,1,1,0.0,0.0
10956,0,0,1,1.0,0.0
10957,1,0,1,0.0,0.0
10958,0,0,1,1.0,1.0
10959,1,1,1,1.0,1.0
10960,1,0,1,0.0,0.0
10961,0,0,1,0.0,0.0
10962,1,0,1,0.0,1.0
10963,1,0,1,1.0,0.0
10964,1,1,1,0.0,0.0
10965,1,0,1,0.0,1.0
10966,0,0,1,0.0,1.0
10967,0,0,1,0.0,1.0
10968,0,0,1,0.0,1.0
10969,1,0,1,1.0,0.0
10970,0,1,1,1.0,0.0
10971,0,0,1,0.0,0.0
10972,1,0,1,0.0,1.0
10973,0,0,1,0.0,0.0
10974,0,0,1,0.0,0.0
10975,1,1,1,1.0,0.0
10976,0,0,1,0.0,0.0
10977,0,0,0,1.0,0.0
10978,0,0,1,0.0,1.0
10979,0,1,1,0.0,1.0
10980,1,0,1,1.0,0.0
10981,1,0,1,1.0,0.0
10982,1,0,0,0.0,0.0
10983,1,0,1,0.0,0.0
10984,1,0,1,0.0,0.0
10985,0,1,1,0.0,0.0
10986,0,1,1,0.0,1.0
10987,1,1,1,0.0,0.0
10988,1,0,1,1.0,0.0
10989,0,0,1,0.0,0.0
10990,0,0,1,0.0,0.0
10991,0,0,1,0.0,1.0
10992,0,0,1,0.0,1.0
10993,1,0,1,1.0,0.0
10994,1,0,1,1.0,0.0
10995,0,0,0,0.0,1.0
10996,0,1,0,0.0,0.0
10997,0,0,0,0.0,0.0
10998,1,0,1,0.0,0.0
10999,1,0,0,0.0,0.0
11000,1,0,1,1.0,0.0
11001,1,0,1,1.0,0.0
11002,0,0,0,0.0,0.0
11003,0,0,1,0.0,1.0
11004,0,0,0,1.0,1.0
11005,0,0,0,1.0,0.0
11006,1,0,0,0.0,1.0
11007,1,0,1,0.0,1.0
11008,0,0,0,1.0,1.0
11009,0,0,0,1.0,1.0
11010,1,1,0,0.0,1.0
11011,0,0,0,1.0,1.0
11012,0,0,1,0.0,1.0
11013,0,0,0,0.0,1.0
11014,1,0,0,0.0,1.0
11015,1,0,0,0.0,1.0
11016,1,0,0,1.0,1.0
11017,1,0,0,0.0,1.0
11018,1,0,1,0.0,1.0
11019,1,0,0,0.0,1.0
11020,1,0,0,0.0,1.0
11021,1,1,0,0.0,1.0
11022,0,0,0,1.0,1.0
11023,1,0,0,0.0,0.0
11024,1,1,1,0.0,1.0
11025,1,0,1,0.0,1.0
11026,1,0,1,0.0,1.0
11027,1,0,1,1.0,1.0
11028,1,1,0,1.0,1.0
11029,1,1,1,0.0,1.0
11030,1,1,1,0.0,1.0
11031,1,0,0,0.0,1.0
11032,1,1,0,0.0,1.0
11033,1,0,0,0.0,1.0
11034,1,1,0,0.0,1.0
11035,1,0,0,0.0,1.0
11036,1,1,0,0.0,1.0
11037,1,0,0,0.0,1.0
11038,1,1,0,1.0,1.0
11039,0,1,1,0.0,1.0
11040,1,1,1,0.0,1.0
11041,1,0,0,0.0,1.0
11042,1,0,0,0.0,1.0
11043,1,1,0,0.0,1.0
11044,1,0,0,0.0,1.0
11045,1,1,0,0.0,1.0
11046,1,1,0,1.0,1.0
11047,1,0,0,0.0,1.0
11048,1,0,0,0.0,1.0
11049,1,1,0,1.0,1.0
11050,1,0,0,1.0,1.0
11051,1,1,0,1.0,1.0
11052,0,0,1,1.0,1.0
11053,1,0,0,1.0,1.0
11054,1,1,0,1.0,1.0
11055,1,1,1,1.0,1.0
11056,1,1,0,0.0,1.0
11057,1,1,0,1.0,1.0
11058,1,1,0,1.0,1.0
11059,1,1,0,1.0,1.0
11060,1,1,0,1.0,1.0
11061,1,0,0,1.0,1.0
11062,1,0,0,1.0,1.0
11063,1,1,0,1.0,1.0
11064,1,1,0,1.0,1.0
11065,1,1,0,0.0,1.0
11066,1,0,0,1.0,1.0
11067,1,1,0,1.0,1.0
11068,1,0,0,1.0,1.0
11069,1,1,0,1.0,1.0
11070,1,1,0,1.0,1.0
11071,1,0,0,1.0,1.0
11072,1,1,1,1.0,0.0
11073,1,1,0,1.0,1.0
11074,1,1,0,1.0,1.0
11075,1,0,0,0.0,1.0
11076,1,0,0,1.0,1.0
11077,1,1,0,1.0,0.0
11078,1,0,1,1.0,1.0
11079,1,1,0,1.0,0.0
11080,1,1,0,1.0,1.0
11081,1,1,1,1.0,1.0
11082,1,1,1,1.0,1.0
11083,1,1,0,1.0,1.0
11084,1,1,0,0.0,1.0
11085,1,1,0,0.0,1.0
11086,1,0,1,1.0,1.0
11087,1,1,0,1.0,0.0
11088,1,0,0,1.0,0.0
11089,1,1,0,1.0,1.0
11090,1,0,0,1.0,1.0
11091,0,0,0,1.0,1.0
11092,1,1,0,1.0,1.0
11093,1,1,0,1.0,1.0
11094,1,1,1,1.0,1.0
11095,1,0,0,0.0,1.0
11096,1,1,1,1.0,1.0
11097,1,1,1,1.0,1.0
11098,1,0,1,1.0,1.0
11099,1,1,1,1.0,1.0
11100,1,1,1,1.0,1.0
11101,1,0,1,1.0,1.0
11102,1,1,1,1.0,1.0
11103,1,1,0,0.0,1.0
11104,1,1,1,1.0,1.0
11105,1,0,1,1.0,1.0
11106,1,1,1,1.0,0.0
11107,1,0,1,1.0,1.0
