NSC,drug,gene,num
762382,CH-5132799,KIT,0
762418,TAK Plk inhibitor,PVALB,0
762418,TAK Plk inhibitor,IGLL5,0
762418,TAK Plk inhibitor,LGALS4,0
762418,TAK Plk inhibitor,MIR641,0
762418,TAK Plk inhibitor,PRAP1,0
762521,RO-4987655,PVALB,0
762521,RO-4987655,JCHAIN,0
762521,RO-4987655,LINC01287,0
762521,RO-4987655,FAM178B,0
762521,RO-4987655,MIR6807,0
762673,SB-1317,LINC01287,0
762673,SB-1317,MIR1254-1,0
762673,SB-1317,JCHAIN,0
762673,SB-1317,MIR658,0
762673,SB-1317,PVALB,0
762831,MK-0752,MIR330,0
762831,MK-0752,CD1E,0
762831,MK-0752,HPGDS,0
762831,MK-0752,MIR1254-1,0
762831,MK-0752,MPO,0
763444,PF-477736,NR1I2,0
763444,PF-477736,TLR7,0
763444,PF-477736,PRSS1,0
763444,PF-477736,HBG2,0
763444,PF-477736,HCK,0
763526,Crenolanib,ZAP70,0
763526,Crenolanib,MIR142,0
763526,Crenolanib,CD1E,0
763526,Crenolanib,LINC00942,0
763526,Crenolanib,CD3E,0
763579,AT-13387,MIR1254-1,0
763579,AT-13387,LINC01287,0
763579,AT-13387,HBG1,0
763579,AT-13387,TLR7,0
763579,AT-13387,NR1I2,0
763930,AS-703569,TLR7,0
763930,AS-703569,PRSS1,0
763930,AS-703569,IGLL5,0
763930,AS-703569,HBG2,0
763930,AS-703569,LINC01287,0
763931,PF-04217903,MAP7D1,0
763931,PF-04217903,ACTB,0
763931,PF-04217903,PTMS,0
763931,PF-04217903,NCS1,0
763931,PF-04217903,MYL6,0
764036,Dinaciclib,NR1I2,2
764036,Dinaciclib,LINC01287,0
764036,Dinaciclib,FAM178B,0
764036,Dinaciclib,TLR7,0
764036,Dinaciclib,HTR1A,0
764037,BP-1-102,LINC01287,0
764037,BP-1-102,HBG2,0
764037,BP-1-102,HBG1,0
764037,BP-1-102,IGLL5,0
764037,BP-1-102,SNORD83B,0
764039,AZD-5363,CYP17A1,0
764039,AZD-5363,HBG2,0
764039,AZD-5363,STMN4,0
764039,AZD-5363,PRSS3P2,0
764039,AZD-5363,OBP2A,0
764040,Alectinib,SNAR-C4,0
764040,Alectinib,GFAP,1
764040,Alectinib,MIR6728,0
764040,Alectinib,MIR641,0
764040,Alectinib,RAB25,0
764041,TAE-684,CD8B,0
764041,TAE-684,SNORD83B,0
764041,TAE-684,IGLL5,0
764041,TAE-684,TLR8,0
764041,TAE-684,HBG2,0
764042,ARRY-162,RNASE2,0
764042,ARRY-162,MIR5699,0
764042,ARRY-162,MIR6126,0
764042,ARRY-162,MIR330,0
764042,ARRY-162,LCN1,0
764043,(+)-JQ1,GFAP,3
764043,(+)-JQ1,MIA,3
764043,(+)-JQ1,TRPM1,0
764043,(+)-JQ1,PLA1A,0
764043,(+)-JQ1,GPR143,0
764090,BMS-777607,MIR142,0
764090,BMS-777607,CD3D,0
764090,BMS-777607,CD3E,0
764090,BMS-777607,ZAP70,0
764090,BMS-777607,MPO,0
764091,Apitolisib,ITGB7,0
764091,Apitolisib,TLR7,0
764091,Apitolisib,HTR1A,0
764091,Apitolisib,NR1I2,0
764091,Apitolisib,STMN4,0
764092,GSK-2126458,NR1I2,0
764092,GSK-2126458,MTNR1B,0
764092,GSK-2126458,HBG1,0
764092,GSK-2126458,FAM178B,0
764092,GSK-2126458,LINC01287,0
764134,Dabrafenib,CSF1R,2
764134,Dabrafenib,C10orf90,0
764134,Dabrafenib,BIRC7,0
764134,Dabrafenib,HSPB6,0
764134,Dabrafenib,PTGS2,3
764135,BMS-599626,MIR1231,0
764135,BMS-599626,COL6A3,0
764135,BMS-599626,KRTCAP3,0
764135,BMS-599626,CYP11B1,0
764135,BMS-599626,GPX2,0
764136,Abexinostat,JCHAIN,0
764136,Abexinostat,MIR641,0
764136,Abexinostat,LINC01287,0
764136,Abexinostat,MTNR1B,0
764136,Abexinostat,TLR7,0
764238,6-Bromoindirubin-3'-Acetoxime,KDR,0
764238,6-Bromoindirubin-3'-Acetoxime,CYP11B1,0
764238,6-Bromoindirubin-3'-Acetoxime,CST4,0
764238,6-Bromoindirubin-3'-Acetoxime,PLA2G2A,0
764238,6-Bromoindirubin-3'-Acetoxime,TLR8,0
764239,AZD-4547,KIT,0
764239,AZD-4547,LINC01287,0
764239,AZD-4547,NR1I2,0
764239,AZD-4547,FAM178B,0
764239,AZD-4547,HBG1,0
764334,delanzomib,MIR1254-1,0
764334,delanzomib,WAS,0
764334,delanzomib,FLT1,0
764334,delanzomib,IGLL5,0
764334,delanzomib,SNORD104,0
764481,Brivanib,SNORD83B,0
764481,Brivanib,LINC01287,0
764481,Brivanib,MIR6728,0
764481,Brivanib,ITGB7,0
764481,Brivanib,MLANA,0
764487,NVP-BGJ398,PRAP1,0
764487,NVP-BGJ398,TLR7,0
764487,NVP-BGJ398,LINC01287,0
764487,NVP-BGJ398,BTK,0
764487,NVP-BGJ398,IGLL5,0
764515,Pp-242,STMN4,0
764515,Pp-242,LINC01287,0
764515,Pp-242,MIR3665,0
764515,Pp-242,PCP4,0
764515,Pp-242,OBP2A,0
764516,ZSTK-474,MAPK8,0
764516,ZSTK-474,LINC01578,0
764516,ZSTK-474,CD1E,0
764516,ZSTK-474,MND1,0
764516,ZSTK-474,SNORD104,0
764517,UNC-0638,HBG2,0
764517,UNC-0638,KIT,0
764517,UNC-0638,TLR7,0
764517,UNC-0638,HBG1,0
764517,UNC-0638,HTR1A,0
764580,MK-2461,MTNR1B,0
764580,MK-2461,LINC01287,0
764580,MK-2461,HBG2,0
764580,MK-2461,TLR7,0
764580,MK-2461,MIR647,0
764581,ARRY-380,MAPK8,0
764581,ARRY-380,THYN1,0
764581,ARRY-380,SPEG,0
764581,ARRY-380,RXRB,0
764581,ARRY-380,NCS1,0
764658,INK-128,TLR7,0
764658,INK-128,HCK,0
764658,INK-128,NTRK1,0
764658,INK-128,NR1I2,0
764658,INK-128,STMN4,0
764659,SCH-900776,MIR658,0
764659,SCH-900776,MIR7110,0
764659,SCH-900776,LINC01287,0
764659,SCH-900776,HPGDS,0
764659,SCH-900776,MIR647,0
764757,SM-406,C1orf228,0
764757,SM-406,IKZF1,0
764757,SM-406,SH2D1A,0
764757,SM-406,KRTCAP3,0
764757,SM-406,CD3E,0
764765,ARQ-680,CD3E,0
764765,ARQ-680,MIR3939,0
764765,ARQ-680,KRTCAP3,0
764765,ARQ-680,ITGAL,0
764765,ARQ-680,CBLC,0
764820,Gandotinib,MIR1296,0
764820,Gandotinib,SNORD32A,0
764820,Gandotinib,DCT,0
764820,Gandotinib,ZAP70,0
764820,Gandotinib,SLC24A5,0
764821,Alectinib,RBMS3,0
764821,Alectinib,MAPK8,0
764821,Alectinib,PDGFRB,0
764821,Alectinib,COL7A1,0
764821,Alectinib,WFDC21P,0
764823,Varlitinib,CYP17A1,0
764823,Varlitinib,HBG1,0
764823,Varlitinib,PHGR1,0
764823,Varlitinib,SNAR-C4,0
764823,Varlitinib,MIR5699,0
765395,MPC-3100,PVALB,0
765395,MPC-3100,SNORD83B,0
765395,MPC-3100,TLR7,0
765395,MPC-3100,MIR6728,0
765395,MPC-3100,LINC01287,0
765396,BMN-673,ZAP70,0
765396,BMN-673,CD3E,0
765396,BMN-673,PLP1,0
765396,BMN-673,MPO,0
765396,BMN-673,AIF1,0
765435,Ganetespib,LINC01287,0
765435,Ganetespib,TLR7,0
765435,Ganetespib,MIR658,0
765435,Ganetespib,JCHAIN,0
765435,Ganetespib,KIT,5
765436,YK-4-279,CD1E,0
765436,YK-4-279,MIR142,0
765436,YK-4-279,SASH3,0
765436,YK-4-279,DSE,0
765436,YK-4-279,OPTN,0
765672,S-49076,HBG1,0
765672,S-49076,JCHAIN,0
765672,S-49076,LINC01287,0
765672,S-49076,IGLL5,0
765672,S-49076,FAM178B,0
765694,Bosutinib,MIR126,0
765694,Bosutinib,MIR6126,0
765694,Bosutinib,HPGDS,0
765694,Bosutinib,SOX10,0
765694,Bosutinib,SLC24A5,0
765695,PD 184352,APOC2,0
765695,PD 184352,MIR6728,0
765695,PD 184352,SNORD83B,0
765695,PD 184352,DSCAM-AS1,0
765695,PD 184352,TYROBP,0
765775,Gemcitabine elaidate,JCHAIN,0
765775,Gemcitabine elaidate,PVALB,0
765775,Gemcitabine elaidate,SNORD83B,0
765775,Gemcitabine elaidate,MIR658,0
765775,Gemcitabine elaidate,MIR1254-1,0
765776,AZD-3514,MIR7110,0
765776,AZD-3514,PIP,0
765776,AZD-3514,ZAP70,0
765776,AZD-3514,MIR142,0
765776,AZD-3514,PLP1,0
765865,ASP-3026,JCHAIN,0
765865,ASP-3026,PVALB,0
765865,ASP-3026,LINC01287,0
765865,ASP-3026,IGLL5,0
765865,ASP-3026,TYROBP,0
765866,Refametinib,HBG2,0
765866,Refametinib,HBG1,0
765866,Refametinib,MTNR1B,0
765866,Refametinib,HBA1,0
765866,Refametinib,LCN1,0
765888,Dacomitinib,GABARAPL1,0
765888,Dacomitinib,RAB13,0
765888,Dacomitinib,UBTD1,0
765888,Dacomitinib,NCS1,0
765888,Dacomitinib,ACTB,0
765889,ABT-348,FAM167B,0
765889,ABT-348,CSF1R,0
765889,ABT-348,CYP11B1,0
765889,ABT-348,STAP2,0
765889,ABT-348,SH2D1A,0
765898,GDC-0152,MIR126,0
765898,GDC-0152,RAB25,0
765898,GDC-0152,HPGDS,0
765898,GDC-0152,MIR330,0
765898,GDC-0152,MIR6728,0
765949,AEE-788,TUBA8,0
765949,AEE-788,CHI3L1,0
765949,AEE-788,KDR,1
765949,AEE-788,WAS,0
765949,AEE-788,BGN,0
765974,BYL-719,JCHAIN,0
765974,BYL-719,HTR1A,0
765974,BYL-719,HBG1,0
765974,BYL-719,TLR7,0
765974,BYL-719,IGLL5,0
766255,CT-GSK183,PLA2G2A,0
766255,CT-GSK183,PRAP1,0
766255,CT-GSK183,HBG1,0
766255,CT-GSK183,HBG2,0
766255,CT-GSK183,MUC20,0
766270,ABT-199,REC8,0
766270,ABT-199,GPNMB,0
766270,ABT-199,CDH11,0
766270,ABT-199,COL6A3,0
766270,ABT-199,PLP1,0
766271,PHA-665752,HBG1,0
766271,PHA-665752,MIR658,0
766271,PHA-665752,PVALB,0
766271,PHA-665752,IGLL5,0
766271,PHA-665752,MTNR1B,0
766820,LY-2228820,CYP17A1,0
766820,LY-2228820,UGT3A1,0
766820,LY-2228820,CYP26A1,0
766820,LY-2228820,MTNR1B,0
766820,LY-2228820,MIR5699,0
766821,BMS-911543,FSTL3,0
766821,BMS-911543,SPEG,0
766821,BMS-911543,MAPK8,0
766821,BMS-911543,DKK3,0
766821,BMS-911543,GPR176,0
766824,CEP-14083,MIR2278,0
766824,CEP-14083,MIR126,0
766824,CEP-14083,LINC01287,0
766824,CEP-14083,PVALB,0
766824,CEP-14083,IGLL5,0
766906,MLN-2480,LGALS4,0
766906,MLN-2480,MLANA,0
766906,MLN-2480,CD1E,0
766906,MLN-2480,HPGDS,0
766906,MLN-2480,KRTCAP3,0
766907,Ixazomib,CD3E,0
766907,Ixazomib,AIF1,0
766907,Ixazomib,ALDH1A2,0
766907,Ixazomib,MIR6126,0
766907,Ixazomib,CD1E,0
766908,PD 173074,JCHAIN,0
766908,PD 173074,OBP2A,0
766908,PD 173074,PVALB,0
766908,PD 173074,HTR1A,0
766908,PD 173074,TLR8,0
766991,GSK-690693,LOXL1,0
766991,GSK-690693,THBS1,0
766991,GSK-690693,SMARCD3,0
766991,GSK-690693,PHLDB2,0
766991,GSK-690693,REC8,0
766992,BAY 61-3606,MPO,1
766992,BAY 61-3606,MIR1254-1,0
766992,BAY 61-3606,IGLL5,0
766992,BAY 61-3606,MIR2278,0
766992,BAY 61-3606,MIR6728,0
767006,AEW-541,SMIM24,0
767006,AEW-541,IL2RG,0
767006,AEW-541,CD3D,0
767006,AEW-541,SH2D1A,0
767006,AEW-541,PTPN7,0
767048,BMS-387032,IGLL5,0
767048,BMS-387032,LINC01287,0
767048,BMS-387032,SNORD83B,0
767048,BMS-387032,TLR7,0
767048,BMS-387032,BTK,2
767124,Enzastaurin,ITGB7,0
767124,Enzastaurin,LINC01287,0
767124,Enzastaurin,IGLL5,0
767124,Enzastaurin,PVALB,0
767124,Enzastaurin,MIR658,0
767125,BMN-673,SNORD83B,0
767125,BMN-673,FGR,0
767125,BMN-673,TLR7,0
767125,BMN-673,HCK,0
767125,BMN-673,CYP26C1,0
767128,Birinapant,STAC,0
767128,Birinapant,RRAD,0
767128,Birinapant,CYP26A1,0
767128,Birinapant,SNAR-C4,0
767128,Birinapant,LINC00942,0
767189,AZD-2014,MIR126,0
767189,AZD-2014,MIR6126,0
767189,AZD-2014,MIR5699,0
767189,AZD-2014,CSF1R,0
767189,AZD-2014,MIR1231,0
767191,-,MAPK8,300
767191,-,PARP2,300
767191,-,CWC15,15
767191,-,GMNN,300
767191,-,RPL7,124
767193,-,MAPK8,300
767193,-,SPEG,300
767193,-,PHLDB2,48
767193,-,REC8,300
767193,-,FDX1,300
767194,-,SHISA4,8
767194,-,LAYN,63
767194,-,MAPK8,300
767194,-,GPX8,89
767194,-,ACTB,300
767195,-,MAPK8,300
767195,-,TMSB15A,13
767195,-,BEX1,94
767195,-,LINC01578,7
767195,-,HDAC2,300
767196,-,MAPK8,300
767196,-,THYN1,13
767196,-,FDX1,300
767196,-,CDK7,300
767196,-,CWC15,15
767197,-,MIR1254-1,0
767197,-,CD1E,81
767197,-,PIP,300
767197,-,MIR658,10
767197,-,RNU6ATAC,3
767199,-,MAPK8,300
767199,-,LINC01578,7
767199,-,RPL7,124
767199,-,PSMA2,58
767199,-,CDK7,300
767200,-,MAPK8,300
767200,-,LAYN,63
767200,-,MND1,151
767200,-,FDX1,300
767200,-,CDK7,300
767202,-,CD1E,81
767202,-,MIR3198-1,0
767202,-,TYROBP,300
767202,-,MIR142,300
767202,-,MIR622,79
767203,-,MAPK8,300
767203,-,CYBRD1,97
767203,-,REC8,300
767203,-,HDAC2,300
767203,-,IPO11-LRRC70,1
767206,-,LAYN,63
767206,-,CD1E,81
767206,-,MND1,151
767206,-,GLIPR1,84
767206,-,CDK7,300
767207,-,CD1E,81
767207,-,MIR142,300
767207,-,CD3E,300
767207,-,ITGAL,183
767207,-,RAB25,201
767211,-,MAPK8,300
767211,-,NEK11,27
767211,-,RAI14,50
767211,-,GFPT2,86
767211,-,LAYN,63
767213,-,MAPK8,300
767213,-,MND1,151
767213,-,CDK7,300
767213,-,FDX1,300
767213,-,LINC01578,7
767214,-,MAPK8,300
767214,-,LAYN,63
767214,-,MND1,151
767214,-,DSE,300
767214,-,CD1E,81
767215,-,MAPK8,300
767215,-,MND1,151
767215,-,PARP2,300
767215,-,B3GNTL1,8
767215,-,MMP1,300
767217,-,MAPK8,300
767217,-,CD1E,81
767217,-,MIR142,300
767217,-,MIR658,10
767217,-,SNORD104,4
767218,-,MAPK8,300
767218,-,LAYN,63
767218,-,MND1,151
767218,-,RPL7,124
767218,-,PARP2,300
767219,-,MAPK8,300
767219,-,PARP2,300
767219,-,MND1,151
767219,-,CDK7,300
767219,-,CWC15,15
767220,-,MAPK8,300
767220,-,MND1,151
767220,-,IPO11-LRRC70,1
767220,-,RNASEH2B,92
767220,-,TMSB15A,13
767221,-,MAPK8,300
767221,-,TMSB15A,13
767221,-,CD3E,300
767221,-,ITGAL,183
767221,-,CDK7,300
767222,-,MAPK8,300
767222,-,CD1E,81
767222,-,ALDH1A2,300
767222,-,CWC15,15
767222,-,LAYN,63
767224,-,CD1E,81
767224,-,MAPK8,300
767224,-,NKX2-5,300
767224,-,APOC2,300
767224,-,SNORD104,4
767225,-,CD1E,81
767225,-,MAPK8,300
767225,-,MND1,151
767225,-,MIR142,300
767225,-,LAYN,63
767226,-,CD1E,81
767226,-,MIR647,41
767226,-,MIR1231,37
767226,-,MIR7110,2
767226,-,MIR3198-1,0
767227,-,MAPK8,300
767227,-,LAYN,63
767227,-,CD1E,81
767227,-,MND1,151
767227,-,FDX1,300
767228,-,MAPK8,300
767228,-,LAYN,63
767228,-,MND1,151
767228,-,TMSB15A,13
767228,-,BDNF,300
767229,-,MAP7D1,12
767229,-,ACTB,300
767229,-,NCS1,300
767229,-,UBTD1,10
767229,-,THYN1,13
767230,-,MAPK8,300
767230,-,NEK11,27
767230,-,PARP2,300
767230,-,MND1,151
767230,-,FDX1,300
767231,-,REC8,300
767231,-,MIR142,300
767231,-,CD3E,300
767231,-,ZAP70,300
767231,-,CD1E,81
767232,-,MAPK8,300
767232,-,CDK7,300
767232,-,FDX1,300
767232,-,TMSB15A,13
767232,-,REC8,300
767236,-,HCK,300
767236,-,LINC01287,11
767236,-,ITGB7,94
767236,-,PRSS1,300
767236,-,FAM178B,1
767237,-,SNORD83B,2
767237,-,FLT1,300
767237,-,PLA2G2A,300
767237,-,MIR3198-1,0
767237,-,WAS,0
767238,-,CD1E,81
767238,-,BEX1,94
767238,-,APOD,300
767238,-,CD3E,300
767238,-,MMP1,300
767239,-,PHLDB2,48
767239,-,MAPK8,300
767239,-,LOXL1,300
767239,-,LAYN,63
767239,-,SPEG,300
767240,-,PIP,300
767240,-,MIR3198-1,0
767240,-,MPO,300
767240,-,CD1E,81
767240,-,MIR1254-1,0
767242,-,CD1E,81
767242,-,CD3E,300
767242,-,ZAP70,300
767242,-,SASH3,26
767242,-,MIR3198-1,0
767243,-,SNORA40,2
767243,-,NKX2-5,300
767243,-,SERPINB2,264
767243,-,PAGE5,10
767243,-,TNF,300
767244,-,TMSB15A,13
767244,-,HDAC2,300
767244,-,MAPK8,300
767244,-,CD1E,81
767244,-,CHI3L2,73
767246,-,MIR2278,9
767246,-,SNORD104,4
767246,-,CD3E,300
767246,-,MAGEA4,300
767246,-,CD1E,81
767247,-,MAPK8,300
767247,-,SH2D1A,300
767247,-,IL1B,300
767247,-,CD7,300
767247,-,C1S,300
767248,-,MIR622,79
767248,-,MIR1231,37
767248,-,CD7,300
767248,-,HPGDS,232
767248,-,MIR647,41
767249,-,MAPK8,300
767249,-,PHLDB2,48
767249,-,SH2D1A,300
767249,-,UBTD1,10
767249,-,AIF1,300
767250,-,MIR5699,0
767250,-,SPON1,134
767250,-,MIR641,47
767250,-,MIR6728,3
767250,-,CYP26A1,300
767252,-,MAPK8,300
767252,-,THYN1,13
767252,-,MND1,151
767252,-,SNAPC1,21
767252,-,LAYN,63
767253,-,MAPK8,300
767253,-,PARP2,300
767253,-,FDX1,300
767253,-,MND1,151
767253,-,CWC15,15
767254,-,IGLL5,77
767254,-,SNORD83B,2
767254,-,MIR1254-1,0
767254,-,HCK,300
767254,-,MTNR1B,300
767255,-,AIF1,300
767255,-,MIR641,47
767255,-,RAB25,201
767255,-,MIR7110,2
767255,-,MIR1231,37
767256,-,MIR3198-1,0
767256,-,MIR647,41
767256,-,MIR1254-1,0
767256,-,DAAM2,84
767256,-,LINC01287,11
767257,-,SHISA4,8
767257,-,MATN2,82
767257,-,LHFPL3-AS1,5
767257,-,SPEG,300
767257,-,COL7A1,300
767258,-,ACTB,300
767258,-,MVP,300
767258,-,MAP7D1,12
767258,-,MAPK8,300
767258,-,HIF1A,300
767259,-,TLR7,300
767259,-,STMN4,38
767259,-,SSX2B,2
767259,-,CYP26C1,64
767259,-,PGR,300
767260,-,FAM178B,1
767260,-,TEK,300
767260,-,CYP26C1,64
767260,-,HTR1A,300
767260,-,HCK,300
767261,-,MIR5699,0
767261,-,MIR126,300
767261,-,MIR1231,37
767261,-,MIR641,47
767261,-,LGALS4,296
767262,-,FGR,300
767262,-,LINC01444,1
767262,-,OR51B5,14
767262,-,BTK,300
767262,-,NEFL,300
767263,-,PRAP1,37
767263,-,PIP,300
767263,-,PHGR1,9
767263,-,SNORD83B,2
767263,-,PVALB,213
767264,-,JCHAIN,248
767264,-,PVALB,213
767264,-,MIR5699,0
767264,-,HBG1,130
767264,-,IGLL5,77
767265,-,MPO,300
767265,-,LINC00942,26
767265,-,HPGDS,232
767265,-,LGALS4,296
767265,-,RXRG,139
767268,-,MAPK8,300
767268,-,MND1,151
767268,-,FDX1,300
767268,-,DHODH,300
767268,-,RNASEH2B,92
767271,-,MIR647,41
767271,-,CD1E,81
767271,-,SPN,300
767271,-,MIR658,10
767271,-,DSCAM-AS1,66
767272,-,MAPK8,300
767272,-,CWC15,15
767272,-,LINC01578,7
767272,-,DSE,300
767272,-,CDK7,300
767274,-,MIR1254-1,0
767274,-,JCHAIN,248
767274,-,MIR5699,0
767274,-,BTK,300
767274,-,MIR658,10
767275,-,PIP,300
767275,-,PGR,300
767275,-,MIR3198-1,0
767275,-,LINC01287,11
767275,-,IGLL5,77
767276,-,HCK,300
767276,-,ESR1,300
767276,-,WAS,0
767276,-,CYP17A1,300
767276,-,MTNR1B,300
767287,-,IGLL5,77
767287,-,JCHAIN,248
767287,-,LINC01287,11
767287,-,TLR7,300
767287,-,PVALB,213
767288,-,HGF,300
767288,-,NOS2,300
767288,-,SLC16A6,24
767288,-,HCK,300
767288,-,PRAP1,37
767289,-,SSX1,300
767289,-,MIR6126,13
767289,-,MIR6728,3
767289,-,ORM1,300
767289,-,KCNG1,20
767290,-,MIR7110,2
767290,-,ZAP70,300
767290,-,MIR142,300
767290,-,MMP14,300
767290,-,ALDH1A2,300
767291,-,PMEL,300
767291,-,HBG1,130
767291,-,CYP26B1,300
767291,-,EGF,300
767291,-,GFAP,300
767292,-,PTGS2,300
767292,-,MIR7110,2
767292,-,FAM167B,1
767292,-,CD3D,213
767292,-,ZAP70,300
767293,-,HBG1,130
767293,-,KIT,300
767293,-,LINC01287,11
767293,-,STMN4,38
767293,-,MIR658,10
767299,-,SLC24A5,167
767299,-,SH2D1A,300
767299,-,BIRC7,275
767299,-,ITGAL,183
767299,-,MIR6728,3
767304,-,MAPK8,300
767304,-,INHBA,300
767304,-,SPEG,300
767304,-,PSG5,124
767304,-,ITM2A,72
767307,-,MVP,300
767307,-,ACTB,300
767307,-,NCS1,300
767307,-,SMARCD3,88
767307,-,MAP7D1,12
767309,-,MAPK8,300
767309,-,PARP2,300
767309,-,PSMA2,58
767309,-,ACTB,300
767309,-,RHOC,300
767317,-,COL7A1,300
767317,-,ZAP70,300
767317,-,MIR126,300
767317,-,TIMP3,300
767317,-,SH2D1A,300
767318,-,NCS1,300
767318,-,ACTB,300
767318,-,GABARAPL1,294
767318,-,HIF1A,300
767318,-,THYN1,13
767320,-,CSF1R,300
767320,-,FRG2DP,0
767320,-,PPP1R14A,179
767320,-,OBP2A,25
767320,-,ERBB4,300
767327,-,MAP7D1,12
767327,-,PTMS,300
767327,-,UBTD1,10
767327,-,ADAMTS1,300
767327,-,NCS1,300
767329,-,MTNR1B,300
767329,-,OR51B5,14
767329,-,PRAP1,37
767329,-,BTK,300
767329,-,RNU6ATAC,3
767330,-,ACTB,300
767330,-,MIR142,300
767330,-,SASH3,26
767330,-,CD3D,213
767330,-,FRMD6,74
767331,-,NKX2-5,300
767331,-,SNORA33,3
767331,-,LAIR1,262
767331,-,TRIM58,61
767331,-,ALDH1A2,300
767332,-,FSTL3,185
767332,-,NCS1,300
767332,-,THBS1,300
767332,-,SMARCD3,88
767332,-,MAPK8,300
767337,-,CCL20,300
767337,-,HBG2,187
767337,-,MPO,300
767337,-,PGR,300
767337,-,WAS,0
767339,-,MAPK8,300
767339,-,ZAP70,300
767339,-,MND1,151
767339,-,ME3,300
767339,-,NEK11,27
767344,-,MIR1296,27
767344,-,MIR6728,3
767344,-,MIR2278,9
767344,-,CD1E,81
767344,-,CD3E,300
767346,-,ACTB,300
767346,-,MAP7D1,12
767346,-,RXRB,107
767346,-,COL6A2,300
767346,-,MVP,300
767347,-,MVP,300
767347,-,MAPK8,300
767347,-,AIF1,300
767347,-,CTSK,300
767347,-,RHOC,300
767348,-,MAPK8,300
767348,-,EFEMP2,170
767348,-,AIF1,300
767348,-,SH2D1A,300
767348,-,REC8,300
767352,-,SMARCD3,88
767352,-,PTMS,300
767352,-,THYN1,13
767352,-,MAP7D1,12
767352,-,NCS1,300
767361,-,MAPK8,300
767361,-,REC8,300
767361,-,FRMD6,74
767361,-,C1R,300
767361,-,SNORA65,4
767364,-,CYP26C1,64
767364,-,ORM1,300
767364,-,SLC24A5,167
767364,-,DSCAM-AS1,66
767364,-,PRAP1,37
767365,-,BTK,300
767365,-,FRG2DP,0
767365,-,MIR3665,9
767365,-,HBG2,187
767365,-,RENBP,66
767366,-,MAP7D1,12
767366,-,RAB13,145
767366,-,PTMS,300
767366,-,FSTL3,185
767366,-,SMARCD3,88
767367,-,ACTB,300
767367,-,MAPK8,300
767367,-,MAP7D1,12
767367,-,RAB13,145
767367,-,UBTD1,10
767369,-,MIR330,74
767369,-,MIR3198-1,0
767369,-,MIR647,41
767369,-,CD1E,81
767369,-,MIR7110,2
767373,-,RAB25,201
767373,-,MIR641,47
767373,-,SNORD104,4
767373,-,MIR1254-1,0
767373,-,CD1E,81
767374,-,KRT81,66
767374,-,ABCB1,300
767374,-,MMP1,300
767374,-,REC8,300
767374,-,PDGFRB,300
767375,-,CD3D,213
767375,-,TENM2,41
767375,-,ZAP70,300
767375,-,WNT5B,300
767375,-,WFDC21P,7
767376,-,NR1I2,300
767376,-,TLR7,300
767376,-,STMN4,38
767376,-,PCP4,156
767376,-,JCHAIN,248
767378,-,LSP1,300
767378,-,CXCL14,300
767378,-,HTR1A,300
767378,-,MIR641,47
767378,-,TYROBP,300
767380,-,TLR7,300
767380,-,BTK,300
767380,-,STMN4,38
767380,-,KIT,300
767380,-,SNORD83B,2
767381,-,JCHAIN,248
767381,-,MIR6126,13
767381,-,MPO,300
767381,-,MIR1254-1,0
767381,-,BTK,300
767384,-,LINC01287,11
767384,-,TLR7,300
767384,-,PRSS1,300
767384,-,PVALB,213
767384,-,SNORD83B,2
767385,-,LAYN,63
767385,-,SLC24A5,167
767385,-,NCS1,300
767385,-,GPR143,210
767385,-,ZAP70,300
767386,-,LINC01287,11
767386,-,IGLL5,77
767386,-,HBG2,187
767386,-,SYK,300
767386,-,STMN4,38
767387,-,MAPK8,300
767387,-,SPEG,300
767387,-,REC8,300
767387,-,ME3,300
767387,-,SH2D1A,300
767389,-,MIR3198-1,0
767389,-,SNORD32A,3
767389,-,MIA,300
767389,-,RXRG,139
767389,-,MIR641,47
767390,-,NR1I2,300
767390,-,HCK,300
767390,-,OBP2A,25
767390,-,HBG2,187
767390,-,BTK,300
767391,-,MIR5699,0
767391,-,RNASE2,85
767391,-,JCHAIN,248
767391,-,MIR6126,13
767391,-,LOC283352,1
767392,-,JCHAIN,248
767392,-,MIR3198-1,0
767392,-,MIR641,47
767392,-,MIR6126,13
767392,-,MIR126,300
767395,-,MIR1254-1,0
767395,-,TYROBP,300
767395,-,CD1E,81
767395,-,HBG2,187
767395,-,MIR126,300
767398,-,MIR647,41
767398,-,C10orf90,16
767398,-,IGLL5,77
767398,-,MIR1254-1,0
767398,-,GJB1,300
767399,-,FAM178B,1
767399,-,HCK,300
767399,-,PCP4,156
767399,-,STMN4,38
767399,-,HBG2,187
767400,-,HBG2,187
767400,-,OBP2A,25
767400,-,HCK,300
767400,-,CTSG,300
767400,-,CST4,69
767401,-,MAPK8,300
767401,-,TMSB15A,13
767401,-,CHI3L2,73
767401,-,MND1,151
767401,-,HDAC2,300
767404,-,MIR2278,9
767404,-,DAAM2,84
767404,-,CD3E,300
767404,-,CD1E,81
767404,-,GJB1,300
767408,-,LINC01287,11
767408,-,ITGB7,94
767408,-,HCK,300
767408,-,STMN4,38
767408,-,KIT,300
767409,-,SLC16A6,24
767409,-,MIR5699,0
767409,-,TLR8,300
767409,-,CYP17A1,300
767409,-,LCN1,168
767411,-,MYL6,59
767411,-,ACTB,300
767411,-,NCS1,300
